TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,Team,Season
1610612737,2015,00,Jeff Teague,Jeff,jeff-teague,0,G,6-2,186,"JUN 10, 1988",28.0,6,Wake Forest,201952,,Atlanta Hawks,2015
1610612737,2015,00,Paul Millsap,Paul,paul-millsap,4,F,6-8,246,"FEB 10, 1985",31.0,9,Louisiana Tech,200794,,Atlanta Hawks,2015
1610612737,2015,00,Tim Hardaway Jr.,Tim,tim-hardaway-jr,10,G,6-6,205,"MAR 16, 1992",24.0,2,Michigan,203501,,Atlanta Hawks,2015
1610612737,2015,00,Tiago Splitter,Tiago,tiago-splitter,11,C-F,6-11,245,"JAN 01, 1985",31.0,5,Bilbao,201168,,Atlanta Hawks,2015
1610612737,2015,00,Kirk Hinrich,Kirk,kirk-hinrich,12,G,6-4,190,"JAN 02, 1981",35.0,12,Kansas,2550,,Atlanta Hawks,2015
1610612737,2015,00,Lamar Patterson,Lamar,lamar-patterson,13,G-F,6-5,225,"AUG 12, 1991",24.0,R,Pittsburgh,203934,,Atlanta Hawks,2015
1610612737,2015,00,Al Horford,Al,al-horford,15,C-F,6-10,245,"JUN 03, 1986",30.0,8,Florida,201143,,Atlanta Hawks,2015
1610612737,2015,00,Dennis Schröder,Dennis,dennis-schröder,17,G,6-1,172,"SEP 15, 1993",22.0,2,Braunschweig,203471,,Atlanta Hawks,2015
1610612737,2015,00,Edy Tavares,Edy,edy-tavares,22,C,7-3,260,"MAR 22, 1992",24.0,R,Gran Canaria,204002,,Atlanta Hawks,2015
1610612737,2015,00,Kent Bazemore,Kent,kent-bazemore,24,F-G,6-5,201,"JUL 01, 1989",26.0,3,Old Dominion,203145,,Atlanta Hawks,2015
1610612737,2015,00,Thabo Sefolosha,Thabo,thabo-sefolosha,25,F,6-7,220,"MAY 02, 1984",32.0,9,Angelico Biella,200757,,Atlanta Hawks,2015
1610612737,2015,00,Kyle Korver,Kyle,kyle-korver,26,G,6-7,212,"MAR 17, 1981",35.0,12,Creighton,2594,,Atlanta Hawks,2015
1610612737,2015,00,Mike Muscala,Mike,mike-muscala,31,F-C,6-11,240,"JUL 01, 1991",24.0,2,Bucknell,203488,,Atlanta Hawks,2015
1610612737,2015,00,Mike Scott,Mike,mike-scott,32,F,6-8,237,"JUL 16, 1988",27.0,3,Virginia,203118,,Atlanta Hawks,2015
1610612737,2015,00,Kris Humphries,Kris,kris-humphries,43,F,6-9,235,"FEB 06, 1985",31.0,11,Minnesota,2743,,Atlanta Hawks,2015
1610612737,2016,00,Paul Millsap,Paul,paul-millsap,4,F,6-8,246,"FEB 10, 1985",32.0,10,Louisiana Tech,200794,,Atlanta Hawks,2016
1610612737,2016,00,Malcolm Delaney,Malcolm,malcolm-delaney,5,G,6-3,190,"MAR 11, 1989",28.0,R,Virginia Tech,1627098,,Atlanta Hawks,2016
1610612737,2016,00,Ersan Ilyasova,Ersan,ersan-ilyasova,7,F,6-10,235,"MAY 15, 1987",30.0,8,FC Barcelona,101141,,Atlanta Hawks,2016
